...1,dhs_id,country,iso3,adm2,lat,lon,treated,log_treated_other_funder_n,log_other_sect_n,year_group,image_file_5k_3yr,iwi_est_post_oda,log_pc_nl_pre_oda,log_avg_min_to_city,log_avg_pop_dens,log_3yr_pre_conflict_deaths,log_disasters,log_ch_loan_proj_n,leader_birthplace,log_dist_km_to_gold,log_dist_km_to_gems,log_dist_km_to_dia,log_dist_km_to_petro,election_year,unsc_aligned_us,unsc_non_aligned_us,country_gini,corruption_control,gov_effectiveness,political_stability,reg_quality,rule_of_law,voice_accountability,landsat578,log_total_neighbor_projs,first_year_group,time,iwi_1990-1992,iwi_1993-1995,iwi_1996-1998,iwi_1999-2001,iwi_2002-2004,iwi_2005-2007,iwi_2008-2010,iwi_2011-2013,iwi_2014-2016,iwi_2017-2019
3583,46451,sierra_leone,SLE,c204r1r2,7.86824,-11.21527,0,1.09861228866811,0.693147180559945,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00057.tif,40.509033,0.00233635284422541,3.19980626214785,7.65846159680589,0,-4.60517018598809,-4.60517018598809,1,4.30251615116899,6.59222008731685,3.5359775905014,6.5280332593336,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,3.25809653802148,2005,2006,12.59765625,14.202880859375,12.923176586628,13.739013671875,13.4741216897964,12.6916497945786,13.1378173828125,12.98828125,14.80712890625,16.4306640625
3584,46525,sierra_leone,SLE,c204r2r8,8.59466840083722,-11.407598604012,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00244.tif,13.232422,0,4.78943429924138,4.24408438201317,7.32712329225929,-4.60517018598809,-4.60517018598809,0,3.28636103186918,6.47499805707759,3.05020198804555,6.54535705711375,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,4.07753744390572,2002,2003,11.566162109375,13.6474609375,13.4033203125,13.6688232421875,13.526611030101801,13.270263373851801,13.6871337890625,13.423664867878,15.435791015625,17.39501953125
3585,54492,zambia,ZMB,c255r9r60,-17.8462204932385,25.8379793748906,0,0.693147180559945,0.693147180559945,2011:2013,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00001.tif,59.521484,0.0299113813292853,1.49065437644413,7.50825158725491,0,1.79342474854712,-4.60517018598809,0,5.67330045391554,4.64024934623963,5.43658210485625,6.81664052061243,0,0,0,0.549333333333333,-0.459139386812846,-0.818888525168101,0.519170125325521,-0.525366147359212,-0.460285027821859,-0.234813123941421,1,1.09861228866811,2011,2012,18.0908203125,22.64404296875,22.61962890625,26.91650390625,27.666014432907097,27.744141221046398,31.939697265625,32.421875,36.4990234375,39.5751953125
3586,4746,burundi,BDI,c39r4r37,-3.741877,29.599962,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00057.tif,14.916992,0,5.42446042138839,5.4211282175102,0,-4.60517018598809,-4.60517018598809,0,4.93968909940802,4.67413205296391,6.23380123982071,6.97090385907084,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,13.4765625,14.691162109375,14.306640625,15.1336669921875,14.78271484375,14.7436529397964,14.6392822265625,15.193684399128,16.839599609375,18.51806640625
3587,4543,burundi,BDI,c39r15r112,-2.8647,29.701814,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00251.tif,13.195801,0,4.6147243987929,6.241862881736,0,-4.60517018598809,-4.60517018598809,0,3.82913176277975,5.27351084884887,6.38447537750855,6.99460969326726,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,2.30258509299405,2011,2012,16.07666015625,15.90576171875,15.214030444622,16.2261962890625,16.6552737355232,16.22314453125,16.6961669921875,17.085774242878,20.355224609375,21.77734375
3588,8498,democratic_republic_of_congo,COD,c63r9r36,1.50222218159507,30.1760868991799,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00260.tif,15.563965,0,3.63758615972639,5.44962259260699,4.76217393479776,-4.60517018598809,-4.60517018598809,0,4.93041873843345,6.26796160540751,6.41942248127044,6.60912238581702,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,2.70805020110221,2008,2009,15.7958984375,12.738037109375,15.33203125,16.6015625,16.4379879832268,15.961913764476801,15.9423828125,15.751139819622,17.706298828125,19.189453125
3589,4734,burundi,BDI,c39r4r38,-4.084992,29.52099,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00021.tif,19.778442,0.00105495636352789,5.1225741251142,5.46883001795333,3.98898404656427,-4.60517018598809,-4.60517018598809,1,5.1790236679754,4.40843081976751,6.16543078376592,6.96729573968495,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0,2005,2006,13.818359375,14.46533203125,14.046223461628,15.2923583984375,16.0424798727036,16.2426754832268,20.709228515625,20.59326171875,24.64599609375,28.7841796875
3590,38399,niger,NER,c162r1r3,17.2680983046,7.84294836384,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/niger_1998/00181.tif,36.92383,0.359444838759174,6.35856413183938,3.33118962761672,0,-4.60517018598809,-4.60517018598809,0,3.54898894859192,6.1167153781446,6.37275102549759,6.19419557941319,0,0,0,0.444,-0.979385117689768,-1.08845002452532,0.00912163406610502,-0.76635268330574,-0.732017745574315,-0.329626808563868,0,0,2002,2003,23.1201171875,23.004150390625,25.8382171392441,28.204345703125,30.390626192092903,32.2705090045929,35.284423828125,36.7431640625,40.4541015625,42.5048828125
3591,4576,burundi,BDI,c39r10r81,-2.470723,30.23245,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00299.tif,14.047241,0,4.78887966805689,5.50481431050355,0,-4.60517018598809,-4.60517018598809,0,4.29415477341531,5.45806642953078,6.49256107394195,6.96597576514603,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,1.79175946922805,2005,2006,12.26806640625,14.349365234375,14.56298828125,14.7247314453125,14.6020501852036,14.863280951976801,15.1641845703125,16.0400390625,17.816162109375,19.5068359375
3592,46415,sierra_leone,SLE,c204r1r2,7.75724,-11.40677,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00040.tif,15.822753,0,4.83031173996497,3.31817483228513,6.46614472423762,-4.60517018598809,-4.60517018598809,1,4.27892130732025,6.60845204855769,3.38230843312413,6.54600379663622,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.68887945411394,2002,2003,14.5751953125,14.95361328125,14.6484375,14.752197265625,14.1845703125,13.68408203125,15.5364990234375,14.156086742878,16.650390625,18.0419921875
3593,54376,zambia,ZMB,c255r5r32,-15.744743998385,28.1543362920104,0,0.693147180559945,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00045.tif,47.566733,0.0579092061954953,2.089391872533,6.21899923062751,0,1.79342474854712,-4.60517018598809,0,4.63807228373876,3.47799838867637,4.69626042160575,6.67606440117605,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,2.63905732961526,2008,2009,21.32568359375,23.88916015625,26.7415374517441,31.4208984375,34.4335943460464,36.1621081829071,43.414306640625,42.578125,47.55859375,49.21875
3594,4623,burundi,BDI,c39r3r31,-3.449298,29.478535,0,0,1.09861228866811,2008:2010,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00109.tif,11.2080894,0,4.73092139129365,6.4557783587664,5.64897423816121,2.48573963609189,-4.60517018598809,0,4.67626458400951,4.95298006641645,6.26690538495291,6.99196958311591,0,0,0,0.334,-1.07522298892339,-1.21750990549723,-1.44302554925283,-1.25198519229889,-1.06345731019974,-0.690474430720011,0,2.30258509299405,2008,2009,11.5234375,12.811279296875,12.63427734375,12.841796875,14.7607415914536,13.4179681539536,13.775634765625,14.2822265625,15.8935546875,19.04296875
3595,54491,zambia,ZMB,c255r9r64,-16.2075504140757,28.7326334923419,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00032.tif,13.964844,0,4.77397487420245,2.81329175391311,0,-4.60517018598809,-4.60517018598809,0,4.32988118529585,3.5805834708173,5.03416971664004,6.5724210831615,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,0.693147180559945,2002,2003,11.761474609375,13.22021484375,14.823405444622,14.5263671875,15.461425483226801,15.7983392477036,15.6341552734375,16.813151538372,20.12939453125,23.3642578125
3596,4613,burundi,BDI,c39r6r50,-2.703391,29.071784,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00273.tif,11.801758,0,6.054720996743,5.64209565746883,3.68887945411394,-4.60517018598809,-4.60517018598809,0,3.51594920708287,5.45617767935934,6.35052828045273,7.05413930100114,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,2.30258509299405,2002,2003,12.5732421875,14.44091796875,14.680989086628,14.984130859375,15.910644829273199,15.3051763772964,15.899658203125,15.771484375,18.22509765625,21.03271484375
3597,8467,democratic_republic_of_congo,COD,c63r8r31,-4.0622963457368,26.5510259917542,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00161.tif,12.0788574,0,5.46284261537383,4.08965540033364,7.54538974961182,-4.60517018598809,-4.60517018598809,1,4.88730364012918,5.92040437818492,5.79999449847437,7.21446832452303,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,2.484906649788,2005,2006,13.427734375,13.232421875,13.185627758503,14.306640625,14.616699516773199,15.2319341897964,15.5181884765625,14.872233569622,17.3095703125,18.81103515625
3598,8478,democratic_republic_of_congo,COD,c63r8r32,-0.388429092688776,29.1670192331145,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00235.tif,23.250325,0,4.76046307039413,5.81030359686374,7.06817200038804,1.79342474854712,-4.60517018598809,1,3.28366855223798,6.16215578791676,6.45429248705558,6.8649113048311,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,2.19722457733622,2008,2009,20.1416015625,19.49462890625,17.724609375,16.448974609375,17.5390630960464,17.6220700144768,18.3807373046875,18.806965649128,21.64306640625,23.13232421875
3599,38389,niger,NER,c162r6r24,15.0264098622,5.35273344442,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/niger_1998/00175.tif,27.209473,0.00563741070498545,3.90399083373088,4.93306547730076,2.39789527279837,1.79342474854712,-4.60517018598809,0,5.76341515545392,5.20509320918497,5.81223923100453,6.60271561227139,1,0,0,0.373,-0.666613797346751,-0.716867009798686,-0.993701219558715,-0.518230547507604,-0.557312061389287,-0.615584194660187,1,1.09861228866811,2011,2012,12.9150390625,13.897705078125,13.22021484375,15.3594970703125,16.2988275289536,18.2373046875,19.3115234375,22.257487475872,24.30419921875,26.8310546875
3600,54428,zambia,ZMB,c255r8r54,-9.9928349251281,31.8843006959106,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00287.tif,12.2802734,0,4.7077769134493,3.06938661574594,0,1.79342474854712,-4.60517018598809,0,6.0191608842148,5.16507246155021,5.93135336526525,6.66460293313566,0,0,0,0.549333333333333,-0.459139386812846,-0.818888525168101,0.519170125325521,-0.525366147359212,-0.460285027821859,-0.234813123941421,1,0,2011,2012,16.2841796875,13.739013671875,13.651530444622,15.6494140625,14.0905767679214,14.3652349710464,11.7584228515625,13.4033203125,14.74609375,16.30859375
3601,38416,niger,NER,c162r7r30,14.010429737,0.764783852045,0,1.6094379124341,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/niger_1998/00136.tif,25.976562,0.0103726128606655,5.40956054536402,6.03677212430238,1.09861228866811,1.79342474854712,-4.60517018598809,1,3.98794506148227,5.82481727959036,5.304793009824,6.76606241603016,1,0,0,0.373,-0.666613797346751,-0.716867009798686,-0.993701219558715,-0.518230547507604,-0.557312061389287,-0.615584194660187,1,2.39789527279837,2011,2012,13.76953125,16.192626953125,18.367512524128,20.8526611328125,22.9760736227036,26.955565810203602,30.82275390625,32.1126312017441,36.75537109375,40.2587890625
3602,4488,burundi,BDI,c39r8r64,-3.114583,30.088933,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00186.tif,17.877197,0,5.26331175734922,5.96474749955517,0,-4.60517018598809,-4.60517018598809,0,4.5096423130989,5.09405005126425,6.38906872211307,6.94981052124061,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,17.08984375,14.4775390625,14.35546875,15.447998046875,16.22314453125,16.0327151417732,17.0379638671875,18.196614086628,20.20263671875,22.54638671875
3603,38398,niger,NER,c162r6r21,14.4722715816,5.39803870636,0,0.693147180559945,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/niger_1998/00158.tif,24.169922,1.9311730004777e-4,5.18719956876041,4.82287609358985,2.39789527279837,1.79342474854712,-4.60517018598809,0,5.55983796439425,5.04970833801316,5.61730537587128,6.6109572211993,1,0,0,0.373,-0.666613797346751,-0.716867009798686,-0.993701219558715,-0.518230547507604,-0.557312061389287,-0.615584194660187,1,1.38629436111989,2011,2012,14.4775390625,15.22216796875,14.73388671875,15.2313232421875,15.544433891773199,16.455078125,17.1051025390625,17.5048828125,20.489501953125,24.951171875
3604,8263,democratic_republic_of_congo,COD,c63r2r9,-3.74425883607762,17.5322070671078,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00168.tif,11.727905,0,4.97765286013234,2.82049067315413,0,-4.60517018598809,-4.60517018598809,0,5.47974568332222,5.97095358800743,3.78460830655787,6.27621352635477,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,2.94443897916644,2011,2012,12.432861328125,12.6708984375,13.456217944622,14.1387939453125,14.2480462789536,14.616699516773199,14.6270751953125,15.409342944622,16.58935546875,18.0908203125
3605,8337,democratic_republic_of_congo,COD,c63r4r17,-5.45579964278955,21.75690780963,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00083.tif,11.142578,0,5.09640515998908,3.76811112582105,6.02344759296103,-4.60517018598809,-4.60517018598809,0,5.85090580271657,6.69041021242556,3.8097732891541,6.81064642432346,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,12.97607421875,13.26904296875,12.21923828125,12.591552734375,12.724609673023199,12.3425289988518,12.8204345703125,12.849934399128,14.75830078125,17.3095703125
3606,46598,sierra_leone,SLE,c204r2r5,9.10465,-12.9216,0,1.94591014905531,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00318.tif,20.517579,0,5.24933718432632,6.81510869838026,7.32712329225929,-4.60517018598809,-4.60517018598809,0,5.02368519885975,6.41740256053532,4.44553137457705,6.28190317092974,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.17805383034795,2002,2003,11.6943359375,12.4908447265625,13.810221850872,15.081787109375,15.3100579977036,15.9936517477036,16.424560546875,17.6025390625,21.56982421875,24.1455078125
3607,8258,democratic_republic_of_congo,COD,c63r2r9,-4.54129113299632,18.5913970721598,0,0.693147180559945,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00114.tif,18.619792,0,4.61209062883267,6.44812259042034,2.39789527279837,-4.60517018598809,-4.60517018598809,0,5.83166325216348,6.17078014120663,4.64240361213367,6.44015650718713,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,3.66356164612965,2008,2009,13.134765625,12.896728515625,12.6708984375,14.6270751953125,14.453125,14.8291021585464,15.8233642578125,15.824382007122,20.111083984375,23.1689453125
3608,8476,democratic_republic_of_congo,COD,c63r8r32,-1.65745150144691,29.2323213356018,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00213.tif,46.50879,0.00424012890423242,4.81082842296128,8.43024928318658,8.56235774337061,-4.60517018598809,-4.60517018598809,1,4.10150648699428,5.81834832921967,6.4530423279993,7.00011763493846,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,3.2188758248682,2011,2012,31.4453125,37.04833984375,36.2467437982559,34.332275390625,35.7714831829071,37.2851550579071,40.142822265625,38.6637359857559,41.66259765625,43.9208984375
3609,8540,democratic_republic_of_congo,COD,c63r8r33,-3.06391100536694,28.2141621405724,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00183.tif,22.30835,6.5483900376005e-4,5.07216930621353,5.98346882117093,8.56235774337061,-4.60517018598809,-4.60517018598809,1,3.8121979680301,5.5539526501804,6.21098496569244,7.11101644976838,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,3.3322045101752,2011,2012,12.7197265625,14.24560546875,14.07470703125,15.716552734375,15.7861322164536,16.6772454977036,17.0074462890625,17.814128100872,20.10498046875,22.13134765625
3610,46546,sierra_leone,SLE,c204r2r8,8.65503,-11.92467,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00264.tif,13.784179,0,4.13196142579341,4.73578833705734,7.32712329225929,-4.60517018598809,-4.60517018598809,0,3.64925680914919,6.46786632680717,4.26830718054131,6.47364386612289,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,4.07753744390572,2002,2003,14.12353515625,14.013671875,13.4765625,14.00146484375,14.4262701272964,14.1455084085464,14.1754150390625,13.7451171875,15.2587890625,17.3828125
3611,4732,burundi,BDI,c39r14r110,-3.470345,29.793303,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00105.tif,16.61377,0,4.64214478877945,6.16723339271198,0,-4.60517018598809,-4.60517018598809,0,4.72551738281596,4.85001058163663,6.30171656793526,6.96275155235918,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,2.77258872223978,2011,2012,13.34228515625,14.312744140625,14.09912109375,15.0482177734375,15.693359076976801,15.656737983226801,16.4215087890625,17.130534350872,19.732666015625,21.38671875
3612,4615,burundi,BDI,c39r6r52,-2.792574,29.08601,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00265.tif,29.699707,3.6549649927526e-4,4.6740741646353,6.07581615318041,0.693147180559945,1.79342474854712,-4.60517018598809,0,3.70041369488952,5.41510098541149,6.33669701045047,7.04960642514949,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,1.09861228866811,2011,2012,14.7705078125,15.948486328125,15.547688305378,16.2322998046875,17.0751959085464,17.5244137644768,18.408203125,20.8251953125,23.846435546875,26.171875
3613,4627,burundi,BDI,c39r6r52,-2.895937,29.122711,0,1.38629436111989,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00241.tif,23.92334,0,4.16324854086931,6.13632795547596,3.68887945411394,-4.60517018598809,-4.60517018598809,0,3.89051011236564,5.36085813743151,6.32248666264636,7.04270802394317,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,1.6094379124341,2002,2003,13.19580078125,15.093994140625,14.6240234375,16.5863037109375,17.2509759664536,20.0122073292732,21.0968017578125,21.818034350872,27.74658203125,28.90625
3614,46735,sierra_leone,SLE,c204r4r14,8.49011,-13.2218,0,1.6094379124341,1.79175946922805,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00230.tif,56.429034,0.00461263680265311,1.28093384546206,9.50757189882491,0,-4.60517018598809,-4.60517018598809,0,5.09284562926889,6.53119480431613,5.03113229878818,6.32072543974321,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,1.09861228866811,2008,2009,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
3615,46564,sierra_leone,SLE,c204r2r4,8.85823,-12.05035,0,1.6094379124341,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00289.tif,40.820312,0.00140815105929414,3.09356452279103,7.59200948011478,0,-4.60517018598809,-4.60517018598809,1,4.15752967318476,6.43444127551135,4.30951363713279,6.43651279995026,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,2.94443897916644,2011,2012,13.75732421875,17.17529296875,14.644367992878,14.794921875,15.568847954273199,16.8139651417732,19.0673828125,23.69384765625,27.11181640625,35.302734375
3616,4434,burundi,BDI,c39r8r67,-2.983232,30.127868,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00218.tif,15.618896,0,5.24227597566441,5.92416916490173,0,-4.60517018598809,-4.60517018598809,0,4.42147327942793,5.17949349041401,6.41187693772679,6.95188683592098,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,13.1103515625,14.324951171875,14.449055492878,15.0146484375,15.083007514476801,15.1123046875,15.4449462890625,17.464192211628,19.384765625,21.1669921875
3617,38402,niger,NER,c162r6r19,13.8880998679,5.33190910604,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/niger_1998/00125.tif,21.625976,0,3.71194472704493,5.46940690736436,0,-4.60517018598809,-4.60517018598809,0,5.32803770420833,4.80397699239726,5.39249515961421,6.64138713304972,0,0,0,0.444,-0.979385117689768,-1.08845002452532,0.00912163406610502,-0.76635268330574,-0.732017745574315,-0.329626808563868,0,0,2002,2003,14.6728515625,16.0400390625,17.3095703125,18.3807373046875,19.1625982522964,20.2807620167732,22.3358154296875,23.92578125,28.03955078125,32.03125
3618,46567,sierra_leone,SLE,c204r2r8,8.47249,-12.19276,0,1.09861228866811,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00204.tif,26.483154,0,4.61676932183144,5.90783500054505,0,-4.60517018598809,-4.60517018598809,0,4.02346002424836,6.50277267397363,4.30760171638162,6.4577468605407,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,4.00733318523247,2005,2006,14.2578125,17.822265625,14.6728515625,17.5384521484375,17.3901364207268,17.9760739207268,18.707275390625,19.51904296875,22.44873046875,25.9033203125
3619,46614,sierra_leone,SLE,c204r3r10,7.55626,-12.01064,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00024.tif,19.28711,0,4.65890050840906,3.358139029712,4.9272536851572,-4.60517018598809,-4.60517018598809,0,4.63132988992049,6.64112255885015,3.1116161914765,6.57698616153598,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.2188758248682,2002,2003,18.7255859375,17.633056640625,15.836589038372,15.75927734375,15.6835943460464,15.117187798023199,15.777587890625,16.064453125,19.244384765625,20.4345703125
3620,4698,burundi,BDI,c39r14r110,-3.449142,29.769653,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00110.tif,12.988281,0,3.9538045394431,5.81342664951954,1.94591014905531,-4.60517018598809,-4.60517018598809,0,4.69994759320655,4.8724190035748,6.30210547820695,6.96570057453874,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0.693147180559945,2005,2006,14.05029296875,14.398193359375,14.424641430378,15.10009765625,15.3564453125,14.9194329977036,15.5029296875,16.060383617878,18.878173828125,21.81396484375
3621,4554,burundi,BDI,c39r13r103,-2.350381,30.401327,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00306.tif,14.389038,0,5.01893409691095,5.45406642833795,2.484906649788,-4.60517018598809,-4.60517018598809,0,4.52207301977925,5.51950745777016,6.52415237143099,6.95718649515149,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,2.39789527279837,2005,2006,17.578125,14.862060546875,14.12353515625,14.190673828125,13.5156244039536,13.337402045726801,14.3035888671875,15.132649242878,16.46728515625,18.12744140625
3622,54368,zambia,ZMB,c255r5r31,-15.4449886755184,28.6503972454908,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00059.tif,24.521485,0,4.37071287477361,3.13361384757236,0,-4.60517018598809,-4.60517018598809,0,4.03473250431349,3.94478442853967,5.13805111665102,6.64975277132269,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,2.63905732961526,2002,2003,15.6494140625,16.448974609375,15.958659350872,16.5008544921875,17.9931640625,21.2695315480232,21.9482421875,25.7120758295059,28.50341796875,34.27734375
3623,46413,sierra_leone,SLE,c204r1r1,8.32576,-10.63651,0,1.6094379124341,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00145.tif,16.558838,0,5.37435205282403,4.27697119323776,0,-4.60517018598809,-4.60517018598809,0,4.61243341331463,6.52720255103091,2.89717458077223,6.48830603868048,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,2.19722457733622,2011,2012,16.4306640625,17.00439453125,13.17138671875,14.813232421875,14.8779302835464,13.9868170022964,14.288330078125,14.92919921875,16.876220703125,19.43359375
3624,46550,sierra_leone,SLE,c204r2r7,8.94791,-12.67202,0,1.6094379124341,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00302.tif,19.958496,0,5.01648481888515,4.40637511218425,0,-4.60517018598809,-4.60517018598809,1,4.79419577810162,6.43496690436085,4.34979791098103,6.3385522819907,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,3.09104245335832,2011,2012,11.95068359375,17.333984375,16.17431640625,17.7032470703125,18.0957034230232,18.8134759664536,19.134521484375,21.32568359375,24.5849609375,27.8564453125
